Hyper_id;MAE_test;MSE_test;RMSE_test;MAPE_test;MPE_test;MAE_train;MSE_train;RMSE_train;MAPE_train;MPE_train;Window;Dropout Rate;Number of Neurons (each layer);Number of Epochs Filter Size;Batche Size;Prediction Window;
12;52.98834625;3428.521075;58.5535744;12.693302;11.66832486;29.30584216;1411.463794;37.56945294;9.80631762;5.316290982;15;0.2;300;85;90;90;1
12;73.03909597;5810.250758;76.22500087;17.54943012;17.54943012;28.38442845;1252.164861;35.38594157;9.433603986;2.280353296;15;0.2;300;85;90;90;5
12;71.07010844;5758.025767;75.88165633;17.05408786;17.05408786;33.24900488;1753.725568;41.87750671;10.78593622;6.11659936;15;0.2;300;85;90;90;10
12;65.05897563;5534.510216;74.39428887;15.66302963;15.66302963;34.42112665;2217.033367;47.08538379;11.16924317;4.074918419;15;0.2;300;85;90;90;30
12;106.005173;12437.15028;111.5219722;25.03291922;25.03291922;29.72773938;1459.222444;38.19977021;9.308482995;2.741317406;15;0.2;300;85;90;90;1
12;143.0751704;21588.79031;146.9312435;34.05496603;34.05496603;37.09318613;2269.35153;47.63771122;11.54514521;10.32520075;15;0.2;300;85;90;90;5
12;137.2732108;20998.96412;144.9101933;32.34968302;32.18860656;23.38268362;968.2386759;31.1165338;7.959847358;1.265353522;15;0.2;300;85;90;90;10
12;202.0914551;45409.97454;213.0961627;47.61643514;47.61643514;28.423151;1367.441426;36.97893219;9.600474474;2.783693821;15;0.2;300;85;90;90;30
12;41.06570384;3688.245281;60.73092524;12.1975622;10.37791166;23.59996024;913.4490013;30.22331883;6.873411916;2.389960964;15;0.2;300;85;90;90;1
12;77.87243235;8325.858197;91.24614073;25.21287394;25.21287394;41.11716348;2289.41732;47.84785596;12.56853666;11.46718727;15;0.2;300;85;90;90;5
12;46.4795311;4342.65861;65.89885136;14.06383009;10.12359966;29.95905467;1448.901301;38.06443617;8.632331052;2.404652509;15;0.2;300;85;90;90;10
12;37.20106491;2520.551735;50.2050967;11.49544229;11.36277791;31.3408776;1733.609682;41.63663869;8.91664906;3.946635731;15;0.2;300;85;90;90;30
12;20.29061757;653.8898598;25.5712702;7.541163726;5.466735036;33.07816875;1940.330318;44.04918067;8.080667778;2.429152921;15;0.2;300;85;90;90;1
