Date;Price;Open;High;Low;Vol.;Change %;Price_5D_MA;Open_5D_MA;High_5D_MA;Low_5D_MA;Vol._5D_MA;Change %_5D_MA;Price_10D_MA;Open_10D_MA;High_10D_MA;Low_10D_MA;Vol._10D_MA;Change %_10D_MA;Price_50D_MA;Open_50D_MA;High_50D_MA;Low_50D_MA;Vol._50D_MA;Change %_50D_MA;Price_100D_MA;Open_100D_MA;High_100D_MA;Low_100D_MA;Vol._100D_MA;Change %_100D_MA;Price_200D_MA;Open_200D_MA;High_200D_MA;Low_200D_MA;Vol._200D_MA;Change %_200D_MA;RSI EWMA;RSI SMA;Position_10D_MA_50D_MA;Position_50D_MA_200D_MA;Previous_Position_10D_MA_50D_MA;Previous_Position_50D_MA_200D_MA;GoldenCross_10D_MA_50D_MA;DeathCross_10D_MA_50D_MA;GoldenCross_50D_MA_200D_MA;DeathCross_50D_MA_200D_MA;K;D;Momentum;Price_Orig;Price_D1;Price_Orig_D1;Price_D5;Price_Orig_D5;Price_D10;Price_Orig_D10;Price_D30;Price_Orig_D30
30/04/2014;0.45665682;0.454313945;0.457782299;0.464172813;0.002292159;0.83554441;0.386183976;0.395253111;0.394595486;0.394573205;0.00318508;0.737500869;0.353493047;0.368532824;0.352225753;0.370572558;0.003989252;0.65532988;0.456078873;0.45754529;0.44785838;0.472557044;0.005248308;0.416473716;0.668335883;0.673182772;0.661234924;0.680782873;0.006253466;0.194113322;0.852627262;0.858270638;0.867873269;0.82292556;0.006054263;0.71047136;0.431608433;0.273202481;0;0;1;0;0;1;0;0;0.241726619;0.152359929;0.512198986;448.3;0.46755628;459;0.434959764;427;0.459509015;451.1;0.640725272;629
29/04/2014;0.442090252;0.446877865;0.457782299;0.454689146;0.00323813;0.783611066;0.388961424;0.406590761;0.405055836;0.395974144;0.00292925;0.662193172;0.362456023;0.377654571;0.36101347;0.38053072;0.003549059;0.642993457;0.461610701;0.463110854;0.453033649;0.478603057;0.005019435;0.402366864;0.67543889;0.680100069;0.667990528;0.688126234;0.006130505;0.195321115;0.848701217;0.854349117;0.864020869;0.819024582;0.005944185;0.702018695;0.389482213;0.242908611;0;0;1;0;0;1;0;0;0.031847134;0.077225478;0.471166033;434;0.45665682;448.3;0.438932464;430.9;0.454313945;446;0.583681369;573
28/04/2014;0.456351227;0.442090252;0.455747711;0.456269758;0.003128979;0.820902767;0.404035608;0.417976554;0.416246525;0.407894413;0.002417591;0.694318893;0.372368348;0.384709672;0.369449678;0.38815337;0.00276955;0.684432933;0.467617066;0.469114417;0.458397109;0.484939138;0.004715585;0.411628505;0.682249739;0.686985839;0.674479463;0.695347763;0.005944808;0.207188993;0.844950419;0.850518197;0.860169658;0.81523637;0.005788679;0.712833134;0.418337279;0.463718706;0;0;1;0;0;1;0;0;0.188679245;0.129581666;0.488038657;448;0.442090252;434;0.448711419;440.5;0.451054294;442.8;0.587755934;577
27/04/2014;0.44973006;0.468574921;0.468463886;0.465226554;0.000254684;0.778029445;0.414053412;0.432636064;0.427295858;0.419446015;0.001957097;0.687156665;0.378301781;0.394030957;0.377379714;0.395403485;0.002366039;0.660509815;0.473357956;0.474926973;0.463823301;0.491103974;0.004395951;0.410084898;0.688595365;0.694144221;0.681105288;0.702343312;0.005746564;0.192144095;0.841010987;0.846726455;0.856324386;0.811410982;0.005638415;0.711341488;0.399849029;0.56554085;0;0;1;0;0;1;0;0;0;0.125963658;0.484632446;441.5;0.456351227;448;0.461953754;453.5;0.446164816;438;0.580625446;570
26/04/2014;0.46755628;0.476112865;0.478636826;0.47829294;0.000145534;0.807150946;0.425091988;0.442144284;0.436837393;0.430874727;0.00214897;0.70113344;0.386566706;0.402511331;0.386069008;0.402495988;0.002622819;0.658465104;0.479085572;0.480229077;0.468857426;0.496650229;0.004392005;0.421704828;0.69571326;0.701323003;0.687978226;0.709828157;0.005779186;0.197264087;0.837137273;0.84260292;0.852317557;0.807466632;0.005626184;0.724020485;0.435128816;0.581289463;0;0;1;0;0;1;0;0;0.19306184;0.240633257;0.491365653;459;0.44973006;441.5;0.46755628;459;0.438015687;430;0.585718651;575
25/04/2014;0.468574921;0.502291943;0.502950153;0.470179136;0.00156449;0.747937227;0.43411276;0.452158005;0.446143335;0.441172856;0.002942042;0.681732842;0.395404032;0.408582994;0.39342257;0.408958047;0.003283108;0.6695747;0.484461435;0.486670641;0.47489524;0.502245412;0.004676124;0.395506389;0.702797658;0.708149428;0.694586273;0.717291386;0.005781696;0.20193772;0.833032328;0.83837042;0.848174119;0.803350034;0.005619195;0.725686158;0.437151848;0.580566638;0;0;1;0;0;1;0;0;0.181340342;0.365472609;0.479879594;460;0.46755628;459;0.45665682;448.3;0.434959764;427;0.576754609;566.2
24/04/2014;0.506773964;0.495059591;0.506103764;0.505795574;0.001782791;0.82098366;0.446575668;0.456226079;0.450407577;0.45685354;0.00258388;0.744454489;0.403082593;0.40292466;0.396319001;0.409989684;0.003576571;0.804116685;0.491197855;0.492608339;0.480559807;0.509612461;0.004885267;0.420204099;0.709625254;0.71435645;0.700612982;0.724540426;0.005708923;0.224439427;0.828907912;0.833815922;0.843739643;0.799321418;0.005544062;0.744132856;0.519151176;0.744059094;0;0;1;0;0;1;0;0;0.408878505;0.60659179;0.515525982;497.5;0.468574921;460;0.442090252;434;0.438932464;430.9;0.511663441;502.3
23/04/2014;0.499337883;0.504125497;0.5034588;0.505795574;0.001819174;0.812570781;0.448356083;0.456755651;0.453352495;0.458008701;0.002008263;0.754606773;0.3977076;0.391109147;0.391608785;0.398971229;0.003796667;0.886314068;0.497088075;0.498272699;0.486152234;0.515833214;0.004885267;0.418317468;0.715596842;0.721043789;0.707009472;0.731190128;0.005601018;0.19991598;0.824329554;0.8293508;0.839270717;0.794876434;0.005458447;0.749950278;0.501941438;0.56677164;0;0;1;0;0;1;0;0;0.530259366;0.705552778;0.521229404;490.2;0.506773964;497.5;0.456351227;448;0.448711419;440.5;0.518997657;509.5
22/04/2014;0.497096873;0.508811246;0.509664293;0.514225501;0.000800437;0.79428895;0.4484273;0.457838866;0.455590633;0.458893504;0.001905931;0.737361797;0.385701122;0.379721217;0.380374568;0.388110385;0.00343901;0.865526172;0.502988249;0.503535285;0.491801119;0.521865247;0.004873429;0.422905411;0.723001314;0.72840802;0.714069078;0.739209464;0.005475547;0.196161319;0.819785272;0.824721619;0.834779221;0.790375686;0.005371084;0.791194312;0.496921088;0.552458701;0;0;1;0;0;1;0;0;0.709273183;0.811029428;0.511406844;488;0.499337883;490.2;0.44973006;441.5;0.461953754;453.5;0.511663441;502.3
21/04/2014;0.506264643;0.518488337;0.518819939;0.522444679;0.00240131;0.784581783;0.451442136;0.462653155;0.460608774;0.45963084;0.002072221;0.721298936;0.375509577;0.368076737;0.370391721;0.377220885;0.00330145;0.875817884;0.508629586;0.505906413;0.497572328;0.524720503;0.005051003;0.505145356;0.730610483;0.73581676;0.721167795;0.747207184;0.005422849;0.220448459;0.815060874;0.819827982;0.830013316;0.78556514;0.005332644;0.744828958;0.515966564;0.558859888;0;0;1;0;0;1;0;0;0.784461153;0.885965289;0.501425856;497;0.497096873;488;0.46755628;459;0.46755628;459;0.486503005;477.6
20/04/2014;0.522053581;0.519506978;0.521363174;0.537407798;0.000545752;0.820902767;0.457448071;0.462893869;0.46362437;0.460417332;0.002200136;0.752033934;0.364243033;0.346127533;0.358721633;0.352748166;0.004567006;0.981529444;0.51074011;0.507944924;0.499877675;0.526964168;0.004794507;0.512305977;0.7368947;0.74182535;0.72694028;0.753833305;0.005257228;0.223651736;0.810539716;0.815132686;0.825445794;0.780976409;0.005217324;0.757135044;0.549282186;0.588773304;0;0;1;0;0;1;0;0;0.913951546;0.892100609;0.519486692;512.5;0.506264643;497;0.468574921;460;0.45665682;448.3;0.484873179;476
19/04/2014;0.514413772;0.497300601;0.518819939;0.510748156;0.000145534;0.832794046;0.458041543;0.449269432;0.464213353;0.446506255;0.002967625;0.826576733;0.344348579;0.336179128;0.348556002;0.33268856;0.005263978;0.859800981;0.512588478;0.509756202;0.501737636;0.52871157;0.004758992;0.508404082;0.743175195;0.747828377;0.732940323;0.75943171;0.00529236;0.226566192;0.805800714;0.810395764;0.820820063;0.776181973;0.005191116;0.749328759;0.534950193;0.564530129;0;0;1;0;0;1;0;0;0.910010111;0.887595121;0.557905577;505;0.522053581;512.5;0.506773964;497.5;0.442090252;434;0.447183457;439
18/04/2014;0.499643476;0.508709382;0.513123093;0.509589041;0.001528106;0.792509303;0.447121662;0.428784633;0.453376054;0.426450709;0.003850237;0.900285098;0.335622941;0.331447222;0.340822812;0.326283815;0.00554827;0.830220829;0.514579538;0.512631194;0.504256267;0.530815443;0.004877375;0.485378612;0.749195166;0.753258362;0.738771476;0.765057625;0.005317454;0.231292338;0.801178544;0.805951455;0.816248977;0.771727075;0.005184126;0.742840095;0.507175002;0.55915918;0;0;1;0;0;1;0;0;0.836703741;0.91705674;0.589828897;490.5;0.514413772;505;0.499337883;490.2;0.456351227;448;0.446979729;438.8
17/04/2014;0.510033615;0.529184068;0.531332655;0.517386723;0.001273422;0.775602653;0.426635015;0.408468334;0.432313999;0.406935876;0.003453701;0.896321535;0.329801195;0.325047747;0.334340992;0.32129757;0.005300661;0.835877863;0.517516352;0.515697194;0.507019547;0.533684678;0.004715585;0.491853186;0.754787133;0.761219744;0.74631464;0.771098164;0.005237152;0.196292601;0.796727971;0.801365125;0.811739662;0.767280852;0.005110741;0.750397772;0.526653144;0.581025579;0;0;1;0;0;1;0;0;0.888270981;0.971550474;0.589353612;500.7;0.499643476;490.5;0.497096873;488;0.44973006;441.5;0.450239381;442
16/04/2014;0.532036264;0.519506978;0.531841302;0.525816649;0.002765145;0.820336515;0.406290801;0.383987675;0.410568723;0.387519355;0.00309554;0.922884361;0.32330932;0.316595878;0.326087568;0.314706557;0.005208954;0.864708288;0.520214238;0.516658818;0.509284119;0.535536924;0.004861591;0.565303147;0.762859663;0.768461578;0.75391825;0.779135185;0.005174417;0.215984876;0.792137443;0.796516789;0.807002268;0.762726819;0.005049587;0.760640414;0.569101087;0.635899082;0;0;1;0;0;1;0;0;0.997472194;1;0.605434094;522.3;0.510033615;500.7;0.506264643;497;0.46755628;459;0.450544973;442.3
15/04/2014;0.524600183;0.46185189;0.523906409;0.47776607;0.002728761;0.907620126;0.381127596;0.346676937;0.387998869;0.344753853;0.00473285;1;0.31373206;0.309939853;0.317721661;0.308215841;0.004521152;0.844601963;0.519971992;0.51810784;0.510670464;0.532950769;0.005315392;0.523111225;0.769962671;0.774572166;0.760695187;0.785826153;0.00498872;0.24573334;0.787284043;0.791784763;0.802258934;0.75807365;0.004916795;0.757259348;0.557040338;0.543927197;0;0;1;0;0;1;0;0;1;0.871372927;0.63632763;515;0.532036264;522.3;0.522053581;512.5;0.468574921;460;0.450239381;442
14/04/2014;0.46755628;0.410614241;0.472024415;0.424762908;0.002655994;0.918540689;0.346706231;0.343499507;0.370376478;0.324255905;0.004937514;0.801265559;0.306165187;0.309882843;0.310100953;0.307040922;0.003870033;0.77780807;0.52154493;0.522846802;0.513251825;0.536760106;0.005023381;0.431609639;0.775299696;0.781120417;0.765877446;0.792672359;0.004803023;0.21039227;0.782518267;0.787744483;0.79760707;0.753984314;0.004785751;0.728719173;0.452324608;0.503312177;0;0;0;0;0;0;0;0;0.964028777;0.736181946;0.534537389;459;0.524600183;515;0.514413772;505;0.506773964;497.5;0.452276663;444
13/04/2014;0.411734746;0.42273607;0.422177009;0.425922023;0.000400218;0.787898398;0.342789318;0.355992586;0.368256137;0.333325141;0.004451437;0.697378486;0.304908695;0.315355891;0.309271393;0.31149702;0.003484864;0.687295529;0.526854424;0.529255433;0.518273405;0.543560997;0.004743208;0.390661178;0.78187049;0.788499484;0.772065935;0.80049126;0.004619836;0.187365436;0.778423059;0.78430902;0.793550349;0.75050714;0.004658201;0.695679196;0.315525581;0.365001245;0;0;0;0;0;0;0;0;0.571428571;0.633113077;0.486137516;404.2;0.46755628;459;0.499643476;490.5;0.499337883;490.2;0.445451767;437.3
12/04/2014;0.42273607;0.425588265;0.437436419;0.434141201;0.000254684;0.806503802;0.353376855;0.365500806;0.378457334;0.344286873;0.004502603;0.707113553;0.31113531;0.319004589;0.315879756;0.314047455;0.004007593;0.713399673;0.533192632;0.534939553;0.524163802;0.549135211;0.004699801;0.422347998;0.788770661;0.794641599;0.77846598;0.807093801;0.004624855;0.206506328;0.774991116;0.78072419;0.790072142;0.747012616;0.004638981;0.701272872;0.331701395;0.339586021;0;0;0;0;0;0;0;0;0.649350649;0.460680951;0.490415082;415;0.411734746;404.2;0.510033615;500.7;0.497096873;488;0.448202098;440
11/04/2014;0.424060304;0.361617602;0.434384537;0.342465753;0.00742223;0.910046918;0.362682493;0.375707099;0.386373274;0.352397572;0.00473285;0.709964537;0.315086279;0.327755765;0.324386266;0.317457588;0.004814614;0.65969193;0.538269835;0.539793778;0.529229293;0.553905619;0.004695855;0.415573278;0.794824128;0.800616808;0.784279355;0.813411411;0.004609798;0.21183637;0.771433822;0.7771112;0.786421687;0.743427632;0.00462675;0.702018695;0.333598413;0.333797625;0;0;0;0;0;0;0;0;0.658730159;0.344870425;0.491840938;416.3;0.42273607;415;0.532036264;522.3;0.506264643;497;0.440052969;432
10/04/2014;0.376897219;0.448405827;0.447812818;0.389884089;0.003310897;0.676427762;0.371560831;0.401776473;0.394925317;0.384029297;0.002136178;0.612335721;0.324370358;0.342763889;0.332681871;0.335568547;0.003805838;0.620978735;0.543665608;0.548948965;0.535690538;0.562635642;0.003906635;0.326944516;0.800618931;0.807599012;0.789692727;0.82108883;0.004117953;0.17562884;0.76785949;0.774265863;0.782805682;0.740919506;0.004270308;0.670420644;0.198048075;0.192341372;0;0;0;0;0;0;0;0;0;0.185627343;0.449540558;370;0.424060304;416.3;0.524600183;515;0.522053581;512.5;0.459509015;451.1
09/04/2014;0.450748701;0.463481715;0.462868769;0.463645943;0.001273422;0.797686459;0.393115727;0.404857617;0.399778542;0.402511859;0.001023319;0.742924692;0.335818395;0.348236937;0.338980906;0.346042526;0.00304467;0.714830971;0.552306809;0.555337836;0.541894588;0.571652239;0.003587002;0.398807992;0.80745211;0.813066087;0.795022542;0.828166911;0.003922218;0.227065063;0.76485228;0.770381072;0.779036437;0.737857461;0.004111308;0.70855708;0.297490983;0.170590889;0;1;0;1;0;0;0;0;0.299270073;0.386244079;0.515525982;442.5;0.376897219;370;0.46755628;459;0.514413772;505;0.454313945;446
08/04/2014;0.45716614;0.462972395;0.466225839;0.472918862;0.000545752;0.799223427;0.394896142;0.401607972;0.400508882;0.401086342;0.000972153;0.7544677;0.338833976;0.353652975;0.344323838;0.34609984;0.002852086;0.685727917;0.558462503;0.562088963;0.548324467;0.578012784;0.003468619;0.381613927;0.812510002;0.817808052;0.799632353;0.833486279;0.003836898;0.235703408;0.760978566;0.766330997;0.775106823;0.73394409;0.004050153;0.707860979;0.308584005;0.21840667;0;1;0;1;0;0;0;0;0.391240876;0.408271424;0.521467047;448.8;0.450748701;442.5;0.411734746;404.2;0.499643476;490.5;0.451054294;442.8
07/04/2014;0.462666802;0.468778649;0.471617497;0.468914647;0.000909587;0.809820417;0.394896142;0.398262042;0.401380578;0.394499472;0.001650102;0.771364995;0.344851176;0.361021636;0.351171227;0.352146378;0.002732867;0.68634133;0.565597136;0.567736858;0.55477003;0.584205578;0.003421266;0.426164137;0.817203161;0.822843027;0.804498165;0.838442115;0.003834389;0.232316337;0.757053738;0.762312754;0.771162954;0.729947694;0.004023944;0.711490652;0.317918684;0.21587359;0;1;0;1;0;0;0;0;0.453521127;0.400708653;0.530101394;454.2;0.45716614;448.8;0.42273607;415;0.510033615;500.7;0.446164816;438
06/04/2014;0.462157482;0.471936437;0.471312309;0.478082192;3.64E-05;0.796473063;0.392308605;0.402835616;0.407718042;0.392238307;0.002545506;0.713719491;0.350882337;0.370257404;0.35980428;0.358594108;0.002714525;0.684092148;0.570700886;0.573987413;0.560616516;0.589902111;0.00336602;0.395892291;0.82212893;0.828356465;0.809726647;0.843629825;0.003816823;0.224544452;0.753059541;0.758221052;0.767152562;0.725994669;0.003980263;0.713032021;0.316321226;0.281806034;0;1;0;1;0;0;0;0;0.372941176;0.280155443;0.498415716;453.7;0.462666802;454.2;0.424060304;416.3;0.532036264;522.3;0.438015687;430
05/04/2014;0.469389834;0.461444433;0.468769074;0.469125395;0.000145534;0.828344928;0.399216617;0.402113473;0.413066013;0.391673016;0.003735114;0.771851749;0.357136874;0.387232405;0.377520317;0.365013182;0.002925451;0.58410578;0.577327798;0.580231383;0.566651193;0.596762413;0.003369966;0.384486751;0.827456651;0.832375173;0.814668904;0.848076715;0.003861992;0.266160794;0.749060475;0.754080377;0.763135043;0.721922682;0.003978516;0.717830151;0.327535371;0.305920484;0;1;0;1;0;0;0;0;0.376699029;0.213371376;0.528437896;460.8;0.462157482;453.7;0.376897219;370;0.524600183;515;0.434959764;427
04/04/2014;0.45838851;0.44973006;0.46602238;0.457534247;0.001127888;0.811114706;0.397127596;0.408275762;0.418767375;0.391156881;0.00378628;0.737014116;0.375872564;0.405333371;0.396389303;0.382894888;0.003383986;0.58294711;0.584668173;0.585796946;0.574906532;0.600956179;0.003535702;0.406483149;0.830927206;0.836251085;0.818364931;0.85203824;0.003879558;0.26272121;0.744968918;0.750059686;0.759141282;0.71794983;0.003971527;0.712857995;0.295807876;0.267817677;0;1;0;1;0;0;0;0;0.167364017;0.126040639;0.510297845;450;0.469389834;460.8;0.450748701;442.5;0.46755628;459;0.438932464;430.9
03/04/2014;0.45716614;0.448813283;0.469989827;0.444678609;0.002474077;0.81888044;0.400474777;0.420672556;0.426989587;0.392680709;0.003568825;0.695779153;0.394301111;0.426014082;0.414470909;0.40365658;0.003383986;0.571905671;0.590784046;0.593384554;0.581612426;0.607799007;0.003429158;0.373552869;0.834470336;0.840121433;0.8218334;0.856090156;0.003821841;0.26973166;0.741002711;0.746173671;0.755173655;0.714107094;0.003917361;0.707413484;0.292371295;0.249614481;0;1;0;1;0;0;0;0;0.154913295;0.159221912;0.487325729;448.8;0.45838851;450;0.45716614;448.8;0.411734746;404.2;0.448711419;440.5
02/04/2014;0.451563614;0.488132831;0.498982706;0.459220232;0.003456431;0.742760071;0.410706231;0.436463423;0.437591292;0.409639443;0.002724587;0.679507684;0.414014073;0.443088852;0.432468153;0.422283356;0.003081353;0.59214831;0.598622186;0.601634102;0.588798208;0.615767162;0.0031845;0.385301432;0.837695254;0.842892061;0.825524093;0.859391427;0.003683824;0.272724886;0.737080317;0.742328059;0.751188209;0.710445279;0.003798548;0.705847255;0.277340261;0.21148469;0;1;0;1;0;0;0;0;0.047110553;0.132683302;0.478612167;443.3;0.45716614;448.8;0.462666802;454.2;0.42273607;415;0.461953754;453.5
01/04/2014;0.491799939;0.468880513;0.494404883;0.475658588;0.003420047;0.86409966;0.423548961;0.447488145;0.445719267;0.422960651;0.0018036;0.734858494;0.431172167;0.456073088;0.44368831;0.440967446;0.002219308;0.655466194;0.605776729;0.610189921;0.597304469;0.623368363;0.00286092;0.391561616;0.840754553;0.846159695;0.82847878;0.862401871;0.003493108;0.298009767;0.733216339;0.738001286;0.746855893;0.706603782;0.003632558;0.726804893;0.329267607;0.239345663;0;1;0;1;0;0;0;0;0.274256145;0.169296631;0.509030418;482.8;0.451563614;443.3;0.462157482;453.7;0.424060304;416.3;0.46755628;459
31/03/2014;0.460425792;0.487521646;0.493387589;0.46691254;0.000291068;0.787817505;0.427275964;0.476879378;0.470056071;0.43453683;0.000908196;0.57471664;0.441950075;0.470283059;0.454500717;0.45509514;0.001366433;0.598418757;0.613193428;0.618742446;0.605239882;0.630029461;0.002533394;0.360089186;0.842916904;0.850642029;0.832852145;0.865302273;0.003390222;0.241558578;0.728866777;0.733901013;0.742572281;0.702564014;0.003468315;0.718029037;0.240510467;0.140505238;0;1;0;1;0;0;0;0;0.075032342;0.088536223;0.408190748;452;0.491799939;482.8;0.469389834;460.8;0.376897219;370;0.45665682;448.3
30/03/2014;0.47275135;0.502190078;0.501525941;0.464067439;0.000509369;0.763145122;0.461222552;0.501287822;0.495971352;0.465726153;0.001496604;0.608372158;0.458256548;0.484877854;0.471429375;0.4731058;0.001935016;0.59903217;0.621754987;0.626119287;0.612610719;0.63909848;0.002541286;0.383714947;0.847569123;0.851884546;0.836965952;0.86683304;0.003462995;0.320143885;0.724844589;0.72952894;0.73825422;0.69857877;0.003454337;0.727500994;0.255004612;0.141457947;0;1;0;1;0;0;0;0;0.153298836;0.079551928;0.428073511;464.1;0.460425792;452;0.45838851;450;0.450748701;442.5;0.442090252;434
29/03/2014;0.501069573;0.515636141;0.515768057;0.517386723;7.28E-05;0.799951464;0.489210682;0.523818694;0.518046459;0.499815666;0.001714059;0.638342257;0.474926007;0.501553548;0.491985602;0.493609583;0.002255991;0.606938386;0.629251328;0.632936279;0.61961772;0.647821513;0.002505771;0.390103765;0.849193677;0.855144763;0.840091307;0.866210122;0.003774163;0.270230531;0.720656888;0.724962199;0.733823308;0.694608397;0.003429875;0.748881265;0.290717072;0.157267978;0;1;0;1;0;0;0;0;0.016464471;0.023188058;0.443757921;491.9;0.47275135;464.1;0.45716614;448.8;0.45716614;448.8;0.456351227;448
28/03/2014;0.506672099;0.534786595;0.534079349;0.516332982;0.00083682;0.807150946;0.512498516;0.536865417;0.537600716;0.51480817;0.002136178;0.675265976;0.491553582;0.518186483;0.508281544;0.51080353;0.002338527;0.60639313;0.636820675;0.64097506;0.627399443;0.654321851;0.00260837;0.366220736;0.853659807;0.858965039;0.844585561;0.869214671;0.003814313;0.283279945;0.716089484;0.720192219;0.729185698;0.689968859;0.003426381;0.74649463;0.298120608;0.202814274;0;1;1;1;0;1;0;0;0.049597855;0.139680424;0.466967681;497.4;0.501069573;491.9;0.451563614;443.3;0.462666802;454.2;0.44973006;441.5
27/03/2014;0.507792605;0.593256596;0.599491353;0.525289779;0.000873204;0.677802945;0.528830861;0.547769781;0.5482731;0.53353651;0.001854765;0.68451429;0.508446418;0.53216841;0.522187228;0.528126433;0.002576965;0.601417666;0.64591982;0.649800924;0.635805335;0.664037408;0.002580747;0.356616071;0.857519288;0.865860081;0.851195386;0.873333399;0.003789219;0.23525705;0.711485569;0.715222675;0.724363962;0.685372693;0.003386194;0.75288385;0.29953408;0.192585827;0;1;1;1;0;1;0;0;0;0.243849552;0.472750317;498.5;0.506672099;497.4;0.491799939;482.8;0.462157482;453.7;0.46755628;459
26/03/2014;0.606091474;0.590811857;0.605289929;0.600632244;0.001964708;0.826969746;0.543430267;0.542377777;0.542053433;0.546194116;0.001560561;0.786454349;0.526009382;0.539665346;0.528711229;0.546108436;0.00290711;0.700449836;0.655626238;0.657197525;0.642664919;0.674259713;0.002616262;0.414501329;0.86433758;0.871586787;0.856562536;0.880240521;0.003756597;0.268156278;0.706834191;0.709516085;0.718745137;0.680636499;0.00334426;0.784506762;0.463902001;0.314881084;0;1;1;1;0;1;0;0;0.504484305;0.440351635;0.542221166;595;0.507792605;498.5;0.460425792;452;0.469389834;460.8;0.468574921;460
25/03/2014;0.592849139;0.597534888;0.596846389;0.610221286;0.001127888;0.798010031;0.537210682;0.542618492;0.544503605;0.545899182;0.001765225;0.753424658;0.53159379;0.548231236;0.535052445;0.555421825;0.002448575;0.678230643;0.662860423;0.664798306;0.64950882;0.682587833;0.002450526;0.406526027;0.869974208;0.877595377;0.862157242;0.886509005;0.003626107;0.258100089;0.701059521;0.7038903;0.713108493;0.675066328;0.003249907;0.778962808;0.427864194;0.397700565;0;1;1;1;0;1;0;0;0.358744395;0.329016457;0.520278834;582;0.606091474;595;0.47275135;464.1;0.45838851;450;0.506773964;497.5
24/03/2014;0.600998268;0.570846491;0.600203459;0.58166491;0.001273422;0.842905679;0.537566766;0.54825121;0.556872261;0.546980608;0.001995472;0.731520757;0.539914559;0.555400359;0.542771576;0.563703576;0.002164284;0.700040894;0.670426452;0.672050004;0.656641282;0.690367269;0.002383442;0.409870509;0.876126302;0.883611385;0.868687066;0.892993643;0.003575919;0.265163052;0.695444278;0.698184935;0.707571634;0.669384629;0.003195742;0.768645585;0.444989117;0.417095283;0;1;1;1;0;1;0;0;0.443951165;0.244780264;0.504832066;590;0.592849139;582;0.501069573;491.9;0.45716614;448.8;0.499337883;490.2
23/03/2014;0.576754609;0.580931038;0.580162767;0.59662803;3.64E-05;0.817909723;0.542551929;0.563295862;0.564623286;0.561481554;0.001688476;0.694040748;0.545498967;0.565733588;0.549661146;0.574879642;0.002356868;0.658669575;0.677879654;0.680003162;0.663685921;0.699100787;0.002249275;0.39970843;0.881904358;0.889517978;0.874464885;0.899417365;0.003490598;0.248070157;0.689816866;0.692886046;0.702078728;0.664125496;0.003134588;0.758651551;0.377831723;0.311369105;0;1;1;1;0;1;0;0;0.176855895;0.10202861;0.480117237;566.2;0.600998268;590;0.506672099;497.4;0.451563614;443.3;0.497096873;488
22/03/2014;0.570439034;0.570439034;0.572634791;0.579557429;3.64E-05;0.79639217;0.55494362;0.576005585;0.577251096;0.572467864;0.002302467;0.679716292;0.556081421;0.574741313;0.560178285;0.584522581;0.00238438;0.642720829;0.685638151;0.687623702;0.670994028;0.706985067;0.002332143;0.392847955;0.888521674;0.89759063;0.882203607;0.905793926;0.003498127;0.219188153;0.684476665;0.6874635;0.696817464;0.658687918;0.003132841;0.75415175;0.35942816;0.314430099;0;1;1;1;0;1;0;0;0.109170306;0.043112225;0.470532319;560;0.576754609;566.2;0.507792605;498.5;0.491799939;482.8;0.506264643;497
21/03/2014;0.579403076;0.591830498;0.615869786;0.599367756;0.002546844;0.788545543;0.570207715;0.594059168;0.594402299;0.590655492;0.003057165;0.678812322;0.568646339;0.582580314;0.572424847;0.59383597;0.003163889;0.692066521;0.693731811;0.69534304;0.678553057;0.715211838;0.002434741;0.40159506;0.897137583;0.905142166;0.890514777;0.913821122;0.003515693;0.247728824;0.679222872;0.682178078;0.691654797;0.653462242;0.003131094;0.755693119;0.374947656;0.31859228;0;1;1;1;0;1;0;0;0;0.000555553;0.46902725;568.8;0.570439034;560;0.606091474;595;0.460425792;452;0.522053581;512.5
20/03/2014;0.594377101;0.621371091;0.650254323;0.614857745;0.001782791;0.772528717;0.585922849;0.608285391;0.602577392;0.606926045;0.002212927;0.689173215;0.575096331;0.587426242;0.573774641;0.600240715;0.002567794;0.709242094;0.701404029;0.702192964;0.684656739;0.722718679;0.002209814;0.415101621;0.90396704;0.910527643;0.896552153;0.91933503;0.003352581;0.328362128;0.673876586;0.67665024;0.686001523;0.648018469;0.003008785;0.774537589;0.401370437;0.266933204;0;1;1;1;0;1;0;0;0;0.053076601;0.475443599;583.5;0.579403076;568.8;0.592849139;582;0.47275135;464.1;0.514413772;505
19/03/2014;0.622389732;0.634511562;0.633672431;0.643835616;0.000400218;0.79930432;0.599715134;0.614760609;0.603142817;0.62005063;0.001586144;0.733328698;0.579494053;0.588994042;0.571215658;0.604438904;0.002228479;0.733301527;0.708422516;0.707784873;0.690076657;0.72923649;0.002237437;0.453991939;0.90669324;0.912513816;0.898673057;0.921274526;0.003237147;0.317019377;0.668274731;0.670690215;0.679871896;0.642314465;0.002923169;0.797807279;0.455378228;0.29423949;0;1;1;1;0;1;0;0;0.002557545;0.191392149;0.50641635;611;0.594377101;583.5;0.600998268;590;0.501069573;491.9;0.499643476;490.5
